ID	Name	Matches	
RXN-15070	demethyllactenocin + <i>S</i>-adenosyl-L-methionine  &rarr;  lactenocin + <i>S</i>-adenosyl-L-homocysteine + H<SUP>+</SUP>	ADENOSYL-HOMO-CYS, S-ADENOSYLMETHIONINE, CPD-15943, PROTON, CPD-15954	
RXN-15058	demethyllactenocin + dTDP-&beta;-L-mycarose  &rarr;  demethylmacrocin + dTDP + H<SUP>+</SUP>	CPD-15943, DEMETHYLMACROCIN, TDP, CPD-13967, PROTON	
RXN-20209	demethylluteothin + <i>S</i>-adenosyl-L-methionine  &rarr;  <i>S</i>-adenosyl-L-homocysteine + luteothin + H<SUP>+</SUP>	ADENOSYL-HOMO-CYS, S-ADENOSYLMETHIONINE, CPD-21801, PROTON, CPD-21800	
DEMETHYLMACROCIN-O-METHYLTRANSFERASE-RXN	demethylmacrocin + <i>S</i>-adenosyl-L-methionine  &rarr;  <i>S</i>-adenosyl-L-homocysteine + macrocin + H<SUP>+</SUP>	ADENOSYL-HOMO-CYS, S-ADENOSYLMETHIONINE, DEMETHYLMACROCIN, PROTON, MACROCIN	
RXN-11167	demethylmenaquinol-10 + an oxidized electron carrier  =  2-demethylmenaquinone-<i>10</i> + a reduced two electron carrier	CPD-9968, Donor-H2, CPD-12119	
RXN-11168	demethylmenaquinol-11 + an oxidized electron carrier  =  2-demethylmenaquinone-<i>11</i> + a reduced two electron carrier	CPD-9969, Donor-H2, CPD-12120	
RXN-11169	demethylmenaquinol-12 + an oxidized electron carrier  =  2-demethylmenaquinone-<i>12</i> + a reduced two electron carrier	CPD-9970, Donor-H2, CPD-12121	
RXN-11170	demethylmenaquinol-13 + an oxidized electron carrier  =  2-demethylmenaquinone-<i>13</i> + a reduced two electron carrier	CPD-9971, Donor-H2, CPD-12122	
RXN-11163	demethylmenaquinol-6 + an oxidized electron carrier  =  2-demethylmenaquinone-<i>6</i> + a reduced two electron carrier	CPD-9732, Donor-H2, CPD-12116	
RXN-11164	demethylmenaquinol-7 + an oxidized electron carrier  =  2-demethylmenaquinone-<i>7</i> + a reduced two electron carrier	CPD-9731, Donor-H2, CPD-12117	
RXN-11165	demethylmenaquinol-8 + an oxidized electron carrier  =  2-demethylmenaquinone-<i>8</i> + a reduced two electron carrier	DEMETHYLMENAQUINONE, Donor-H2, CPD-12115	
RXN-11166	demethylmenaquinol-9 + an oxidized electron carrier  =  2-demethylmenaquinone-<i>9</i> + a reduced two electron carrier	CPD-9733, Donor-H2, CPD-12118	
RXN-7569	demethylphylloquinol + <i>S</i>-adenosyl-L-methionine  &rarr;  <i>S</i>-adenosyl-L-homocysteine + phylloquinol + H<SUP>+</SUP>	ADENOSYL-HOMO-CYS, S-ADENOSYLMETHIONINE, CPD-12830, PROTON, CPD-12831	
RXN-17007	demethylphylloquinone + NADPH + H<SUP>+</SUP>  &rarr;  demethylphylloquinol + NADP<sup>+</sup>	CPD-12830, CPD-6947, PROTON, NADP, NADPH	
RXN-10671	demethylspheroidene + 4 a reduced ferredoxin [iron-sulfur] cluster + 2 dioxygen + 4 H<SUP>+</SUP>  &rarr;  demethylspheroidenone + 4 an oxidized ferredoxin [iron-sulfur] cluster + 3 H<sub>2</sub>O	CPD-11464, CPD-11465, OXYGEN-MOLECULE, WATER, PROTON	
RXN-10669	demethylspheroidene + <i>S</i>-adenosyl-L-methionine  &rarr;  spheroidene + <i>S</i>-adenosyl-L-homocysteine + H<SUP>+</SUP>	ADENOSYL-HOMO-CYS, S-ADENOSYLMETHIONINE, CPD-11464, PROTON, CPD-11468	
RXN-8383	demethylsuberosin + a reduced [NADPH-hemoprotein reductase] + dioxygen  &rarr;  (+)-marmesin + an oxidized [NADPH-hemoprotein reductase] + H<sub>2</sub>O	CPD-8191, CPD-8192, OXYGEN-MOLECULE, WATER	
RXN-23277	demethylsulfazecin + <i>S</i>-adenosyl-L-methionine  &rarr;  sulfazecin + <i>S</i>-adenosyl-L-homocysteine + H<SUP>+</SUP>	ADENOSYL-HOMO-CYS, S-ADENOSYLMETHIONINE, CPD-25886, PROTON, CPD-25885	
RXN-13551	demethylsulochrin + <i>S</i>-adenosyl-L-methionine  &rarr;  sulochrin + <i>S</i>-adenosyl-L-homocysteine	ADENOSYL-HOMO-CYS, S-ADENOSYLMETHIONINE, DESMETHYLSULOCHRIN, SULOCHRIN	
RXN-11235	densipolate  =  auricolate	CPD-12191, CPD-12192	
RXN-16150	densipoloyl-CoA + a glycerolipid  &harr;  a [glycerolipid]-densipolate + coenzyme A	Glycerolipids, CPD-17397, CO-A, CPD-15365	
RXN-18452	deoxyadlupulone + a reduced two electron carrier + dioxygen  &rarr;  adhumulone + an oxidized electron carrier + H<sub>2</sub>O	Donor-H2, CPD-19791, CPD-19789, OXYGEN-MOLECULE, WATER	
1.14.11.21-RXN	deoxyamidinoproclavaminate + 2-oxoglutarate + dioxygen  &rarr;  amidinoproclavaminate + succinate + CO<SUB>2</SUB>	2-KETOGLUTARATE, AMIDINOPROCLAVAMINATE, CARBON-DIOXIDE, DEOXYAMIDINOPROCLAVAMINATE, OXYGEN-MOLECULE, SUC	
RXN-16104	deoxybrevianamide E + NAD(P)H + H<SUP>+</SUP> + dioxygen  &rarr;  6-hydroxy-deoxybrevianamide E + NAD(P)<sup>+</sup> + H<sub>2</sub>O	CPD-17356, CPD-15273, OXYGEN-MOLECULE, WATER, PROTON, NAD-P-OR-NOP, NADH-P-OR-NOP	
RXN-21337	deoxycholate + NAD(P)<sup>+</sup>  &harr;  3-dehydrodeoxycholate + NAD(P)H + H<SUP>+</SUP>	CPD-18798, DEOXYCHOLATE, PROTON, NAD-P-OR-NOP, NADH-P-OR-NOP	
RXN-17396	deoxycholate + NAD<sup>+</sup>  &harr;  3-dehydrodeoxycholate + NADH + H<SUP>+</SUP>	CPD-18798, DEOXYCHOLATE, PROTON, NAD, NADH	
RXN-21346	deoxycholate + NADP<sup>+</sup>  &harr;  12-dehydrodeoxycholate + NADPH + H<SUP>+</SUP>	CPD-23247, DEOXYCHOLATE, PROTON, NADP, NADPH	
RXN-17386	deoxycholate + NADP<sup>+</sup>  &rarr;  3-dehydrodeoxycholate + NADPH + H<SUP>+</SUP>	CPD-18798, DEOXYCHOLATE, PROTON, NADP, NADPH	
TRANS-RXN0-589	deoxycholate<sub>[cytosol]</sub> + H<SUP>+</SUP><sub>[periplasm]</sub>  &harr;  deoxycholate<sub>[periplasm]</sub> + H<SUP>+</SUP><sub>[cytosol]</sub>	DEOXYCHOLATE, PROTON	
TRANS-RXN-365	deoxycholate<sub>[cytosol]</sub> + H<SUP>+</SUP><sub>[periplasm]</sub>  &rarr;  deoxycholate<sub>[extracellular space]</sub> + H<SUP>+</SUP><sub>[cytosol]</sub>	DEOXYCHOLATE, PROTON	
TRANS-RXN-349	deoxycholate<sub>[cytosol]</sub> + Na<SUP>+</SUP><sub>[periplasm]</sub>  &harr;  deoxycholate<sub>[periplasm]</sub> + Na<SUP>+</SUP><sub>[cytosol]</sub>	DEOXYCHOLATE, NA+	
TRANS-RXN-352	deoxycholate<sub>[periplasm]</sub> + H<SUP>+</SUP><sub>[periplasm]</sub>  &rarr;  deoxycholate<sub>[extracellular space]</sub> + H<SUP>+</SUP><sub>[cytosol]</sub>	DEOXYCHOLATE, PROTON	
RXN-15366	deoxycholoyl-CoA + cholate  &rarr;  deoxycholate + choloyl-CoA	CHOLATE, CPD-202, DEOXYCHOLATE, DEOXYCHOLYL-COA	
3OHSTEROXRED-RXN	deoxycholoyl-CoA + NAD<sup>+</sup>  &larr;  12&alpha;-hydroxy-3-oxocholan-24-oyl-CoA + NADH + H<SUP>+</SUP>	3-OXO-DEOXYCHOLYL-COA, DEOXYCHOLYL-COA, PROTON, NAD, NADH	
RXN-7809	deoxycohumulone + a reduced two electron carrier + dioxygen  &rarr;  cohumulone + an oxidized electron carrier + H<sub>2</sub>O	Donor-H2, CPD-7108, CPD-7107, OXYGEN-MOLECULE, WATER	
RXN-9135	deoxycohumulone + prenyl diphosphate + geranyl diphosphate + H<SUP>+</SUP>  &rarr;  hyperforin + 2 diphosphate	CPD-7107, PPI, GERANYL-PP, PROTON, CPD-9635, CPD-4211	
RXN-19183	deoxyflexixanthin + a reduced two electron carrier + dioxygen  &rarr;  flexixanthin + an oxidized electron carrier + H<sub>2</sub>O	Donor-H2, CPD-20674, OXYGEN-MOLECULE, CPD-20677, WATER	
RXN-7807	deoxyhumulone + a reduced two electron carrier + dioxygen  &rarr;  humulone + an oxidized electron carrier + H<sub>2</sub>O	Donor-H2, CPD-7105, OXYGEN-MOLECULE, WATER, CPD-7106	
RXN-13549	deoxyhumulone + geranyl diphosphate + prenyl diphosphate + H<SUP>+</SUP>  &rarr;  adhyperforin + 2 diphosphate	CPD-14533, CPD-7105, PPI, GERANYL-PP, PROTON, CPD-4211	
DEOXYLIMONATE-A-RING-LACTONASE-RXN	deoxylimonate + H<sub>2</sub>O  &rarr;  deoxylimononic acid D-ring-lactone + H<SUP>+</SUP>	DEOXYLIMONATE, DEOXYLIMONONIC-ACID-D-RING-LACTONE, WATER, PROTON	
RXN-19870	deoxymupirocin F + NADP<sup>+</sup>  &larr;  deoxymupirocin C + NADPH + H<SUP>+</SUP>	CPD-21465, CPD-21466, PROTON, NADP, NADPH	
RXN-19875	deoxymupirocin P  &rarr;  deoxymupirocin C + H<sub>2</sub>O	CPD-21465, CPD-21470, WATER	
RXN-19869	deoxymupirocin P-[acp] + H<sub>2</sub>O  &rarr;  deoxymupirocin P + acyl-carrier protein + H<SUP>+</SUP>	CPD-21470, WATER, PROTON	
RXN-16270	deoxynogalonate + dioxygen  &rarr;  nogalonate + H<sub>2</sub>O	CPD-17516, OXYGEN-MOLECULE, WATER, CPD-17517	
RXN-16589	deoxynortryptoquialanone + NADPH + H<SUP>+</SUP> + dioxygen  &rarr;  tryptoquialanone + NADP<sup>+</sup> + H<sub>2</sub>O	CPD-17886, OXYGEN-MOLECULE, WATER, PROTON, NADP, NADPH, CPD-17887	
RXN-19867	deoxypseudomonic acid B-[mAcpE] + 2 a reduced ferredoxin [iron-sulfur] cluster + dioxygen + 2 H<SUP>+</SUP>  &rarr;  deoxymupirocin P-[acp] + 2 an oxidized ferredoxin [iron-sulfur] cluster + 2 H<sub>2</sub>O	OXYGEN-MOLECULE, WATER, PROTON	
RXN-14036	deoxypumiloside  &rarr;  camptothecin + D-glucopyranose	CPD-11776, Glucopyranose, CPD-15043	
RXN-8924	deoxyshikonin + an oxidized electron carrier + H<sub>2</sub>O  &rarr;  shikonin + a reduced two electron carrier	Donor-H2, CPD-9321, WATER, CPD-9322	
RXN-20239	deoxyspectinabilin + 2 a reduced ferredoxin [iron-sulfur] cluster + dioxygen + 2 H<SUP>+</SUP>  &rarr;  (7<i>R</i>)-7-hydroxydeoxyspectinabilin + 2 an oxidized ferredoxin [iron-sulfur] cluster + H<sub>2</sub>O	CPD-21837, CPD-21836, OXYGEN-MOLECULE, WATER, PROTON	
RXN-20238	deoxyspectinabilin + 4 a reduced ferredoxin [iron-sulfur] cluster + 2 dioxygen + 4 H<SUP>+</SUP>  &rarr;  spectinabilin + 4 an oxidized ferredoxin [iron-sulfur] cluster + 3 H<sub>2</sub>O	CPD-21836, OXYGEN-MOLECULE, WATER, PROTON, CPD-21806	
RXN-13345	deoxyviolaceinate + dioxygen + H<SUP>+</SUP>  &rarr;  deoxyviolacein + CO<SUB>2</SUB> + H<sub>2</sub>O	CARBON-DIOXIDE, CPD-14318, CPD-14323, OXYGEN-MOLECULE, WATER, PROTON	
RXN2B4Q-53	dephospho-lipid IV<sub>A</sub> (<i>Brucella</i>) + ATP  &rarr;  lipid IV<sub>A</sub> (<i>Brucella</i>) + ADP + H<SUP>+</SUP>	ADP, ATP, CPD2B4Q-15, PROTON, CPD2B4Q-16	
TRANS-RXN-337	dequalinium<sub>[cytosol]</sub> + 2 H<SUP>+</SUP><sub>[periplasm]</sub>  &harr;  dequalinium<sub>[periplasm]</sub> + 2 H<SUP>+</SUP><sub>[cytosol]</sub>	CPD-20894, PROTON	
RXN-14881	dermatan sulfate containing 4-<i>O</i>-sulfo-<i>N</i>-acetyl-D-galactosamine and L-iduronate 2-<i>O</i>-sulfate  &rarr;  <i>N</i>-acetyl-&beta;-D-galactosamine + &alpha;-L-idopyranuronate + sulfate	CPD-12515, CPD-12557, Dermatan-Sulfate, SULFATE	
4.2.2.19-RXN	dermatan sulfate containing 4-<i>O</i>-sulfo-<i>N</i>-acetyl-D-galactosamine and L-iduronate 2-<i>O</i>-sulfate  &rarr;  n 4-deoxy-&beta;-D-gluc-4-enuronosyl-(1,3)-<i>N</i>-acetyl-D-galactosamine 4-sulfate	CPD-12563, Dermatan-Sulfate	
3.2.1.76-RXN	dermatan sulfate containing 4-<i>O</i>-sulfo-<i>N</i>-acetyl-D-galactosamine and L-iduronate 2-<i>O</i>-sulfate + H<sub>2</sub>O  &rarr;  &alpha;-L-idopyranuronate + [dermatan] containing <i>N</i>-acetyl-D-galactosamine	CPD-12515, Dermatan-Sulfate, WATER, Dermatan-NacGal	
RXN-7953	dermatan sulfate containing 4-<i>O</i>-sulfo-<i>N</i>-acetyl-D-galactosamine and L-iduronate 2-<i>O</i>-sulfate + n 3'-phosphoadenylyl-sulfate  &rarr;  dermatan sulfate containing 4,6-di-<i>O</i>-sulfo-<i>N</i>-acetyl-D-galactosamine and L-iduronate 2-<i>O</i>-sulfate + n adenosine 3',5'-bisphosphate + n H<SUP>+</SUP>	PAPS, 3-5-ADP, Dermatan-NAcGal-46-disulfates, Dermatan-Sulfate, PROTON	
RXN-11618	dermatan sulfate containing 4-<i>O</i>-sulfo-<i>N</i>-acetyl-D-galactosamine and L-iduronate 2-<i>O</i>-sulfate + n H<sub>2</sub>O  &rarr;  n dermatan sulfate disaccharide	Dermatan-Sulfate, Dermatan-sulfate-disaccharides, WATER	
RXN-11577	dermatan sulfate<sub>(n)</sub>  &rarr;  dermatan sulfate<sub>(n-1)</sub> + 4-deoxy-&beta;-D-gluc-4-enuronosyl-(1,3)-<i>N</i>-acetyl-D-galactosamine 4-sulfate	CPD-12563, Dermatan-Sulfate	
RXN-11561	dermatan-[core protein] + 3'-phosphoadenylyl-sulfate  &rarr;  [dermatan-sulfate] containing 2-<i>O</i>-sulfo-&alpha;-L-iduronate + adenosine 3',5'-bisphosphate + H<SUP>+</SUP>	PAPS, 3-5-ADP, DERMATAN-L-IDURONATE, PROTON, Dermatan-sulfate-L-IdoA2S	
RXN-11555	dermatan-[core protein] + n 3'-phosphoadenylyl-sulfate  &rarr;  [dermatan sulfate] containing 4-<i>O</i>-sulfo-<i>N</i>-acetyl-D-galactosamine + n adenosine 3',5'-bisphosphate + n H<SUP>+</SUP>	PAPS, 3-5-ADP, DERMATAN-L-IDURONATE, PROTON, Dermatan-NAcGal-4-sulfates	
RXN-15390	des-acyl avenacin A + anthraniloyl-<i>O</i>-glucopyranose  &rarr;  des-methyl avenacin A-1 + D-glucopyranose	CPD-12835, Glucopyranose, CPD-16623, CPD-16624	
RXN-15389	des-acyl avenacin A + benzoyl-&beta;-D-glucopyranose  &rarr;  avenacin A-2 + D-glucopyranose	CPD-16599, CPD-12630, Glucopyranose, CPD-16623	
RXN-15388	des-acyl avenacin A + N-methylanthraniloyl-&beta;-<i>D</i>-glucopyranose  &rarr;  avenacin A-1 + D-glucopyranose	CPD-10678, Glucopyranose, CPD-16623, CPD-16600	
RXN-20797	desferrioxamine B + Fe<SUP>3+</SUP>  &rarr;  ferrioxamine B + 3 H<SUP>+</SUP>	CPD-3764, FE+3, CPD-22419, PROTON	
RXN-10998	desferrioxamine G<sub>1</sub> + ATP  &rarr;  desferrioxamine E + AMP + diphosphate + H<SUP>+</SUP>	AMP, ATP, CPD-11957, CPD-11956, PPI, PROTON	
RXN-17375	desmethyl gadusol + <i>S</i>-adenosyl-L-methionine  &rarr;  <i>S</i>-adenosyl-L-homocysteine + gadusol + H<SUP>+</SUP>	ADENOSYL-HOMO-CYS, S-ADENOSYLMETHIONINE, CPD-18785, CPD-18772, PROTON	
RXN-16545	desmethyl-dehydro-dechlorogriseofulvin + <i>S</i>-adenosyl-L-methionine  &rarr;  dechloro-dehydrogriseofulvin + <i>S</i>-adenosyl-L-homocysteine + H<SUP>+</SUP>	ADENOSYL-HOMO-CYS, S-ADENOSYLMETHIONINE, CPD-17800, CPD-17799, PROTON	
RXN-16538	desmethyl-dehydro-griseofulvin + <i>S</i>-adenosyl-L-methionine  &rarr;  dehydrogriseofulvin + <i>S</i>-adenosyl-L-homocysteine + H<SUP>+</SUP>	ADENOSYL-HOMO-CYS, S-ADENOSYLMETHIONINE, CPD-17793, CPD-17792, PROTON	
RXN-16580	desmethylanthrotainin + NADPH + H<SUP>+</SUP> + dioxygen  &rarr;  5-hydroxy-desmethylanthrotainin + NADP<sup>+</sup> + H<sub>2</sub>O	CPD-17874, CPD-17873, OXYGEN-MOLECULE, WATER, PROTON, NADP, NADPH	
RXN-7821	desmethylxanthohumol + <i>S</i>-adenosyl-L-methionine  &rarr;  <i>S</i>-adenosyl-L-homocysteine + xanthohumol + H<SUP>+</SUP>	ADENOSYL-HOMO-CYS, S-ADENOSYLMETHIONINE, CPD-7120, PROTON, CPD-7119	
RXN-21840	desmosterol + <i>S</i>-adenosyl-L-methionine  &rarr;  <i>S</i>-adenosyl-L-homocysteine + chalinasterol + H<SUP>+</SUP>	ADENOSYL-HOMO-CYS, S-ADENOSYLMETHIONINE, CPD-706, DESMOSTEROL-CPD, PROTON	
RXN66-27	desmosterol + NADP<sup>+</sup>  &larr;  7-dehydrodesmosterol + NADPH + H<SUP>+</SUP>	CPD-8646, DESMOSTEROL-CPD, PROTON, NADP, NADPH	
RXN-9049	desoxyhemigossypol + <i>S</i>-adenosyl-L-methionine  &rarr;  desoxyhemigossypol-6-methyl ether + <i>S</i>-adenosyl-L-homocysteine + H<SUP>+</SUP>	ADENOSYL-HOMO-CYS, S-ADENOSYLMETHIONINE, CPD-9524, CPD-9528, PROTON	
RXN-9047	desoxyhemigossypol + dioxygen + H<sub>2</sub>O  &rarr;  hemigossypol + hydrogen peroxide	CPD-9524, OXYGEN-MOLECULE, WATER, CPD-9525, HYDROGEN-PEROXIDE	
RXN-9050	desoxyhemigossypol-6-methyl ether + dioxygen + H<sub>2</sub>O  &rarr;  hemigossypol-6-methyl ether + hydrogen peroxide	CPD-9528, OXYGEN-MOLECULE, WATER, CPD-9529, HYDROGEN-PEROXIDE	
RXN0-748	dGDP + an oxidized NrdH glutaredoxin-like protein + H<sub>2</sub>O  &larr;  GDP + a reduced NrdH glutaredoxin-like protein	DGDP, GDP, WATER	
GDPREDUCT-RXN	dGDP + an oxidized thioredoxin + H<sub>2</sub>O  &larr;  GDP + a reduced thioredoxin	DGDP, GDP, WATER	
RXN-14218	dGDP + H<sub>2</sub>O  =  dGMP + phosphate + H<SUP>+</SUP>	DGDP, DGMP, WATER, PROTON, Pi	
RXN-14142	dGMP + H<sub>2</sub>O  &rarr;  2'-deoxyguanosine + phosphate	DEOXYGUANOSINE, DGMP, WATER, Pi	
RXN-14208	dGTP + 2 H<sub>2</sub>O  &rarr;  dGMP + 2 phosphate + 2 H<SUP>+</SUP>	DGMP, DGTP, WATER, PROTON, Pi	
RXN-11410	dGTP + 2 hydroxyl radical  &rarr;  8-oxo-dGTP + H<sub>2</sub>O	8-Oxo-dGTP, DGTP, WATER, CPD-12377	
RXN-7910	dGTP + an apurinic site within DNA  &rarr;  deoxyribose triphosphate + a guanine in DNA	DNA-Guanines, DEOXYRIBOSE-TRIPHOSPHATE, DGTP	
RXN-21263	dGTP + an oxidized thioredoxin + H<sub>2</sub>O  &larr;  GTP + a reduced thioredoxin	DGTP, GTP, WATER	
DGTPTRIPHYDRO-RXN	dGTP + H<sub>2</sub>O  &rarr;  2'-deoxyguanosine + triphosphate	DEOXYGUANOSINE, DGTP, WATER, P3I	
RXN-14217	dGTP + H<sub>2</sub>O  &rarr;  dGDP + phosphate + H<SUP>+</SUP>	DGDP, DGTP, WATER, PROTON, Pi	
RXN0-385	dGTP + H<sub>2</sub>O  &rarr;  dGMP + diphosphate + H<SUP>+</SUP>	DGMP, DGTP, PPI, WATER, PROTON	
RXN-9588	dhurrin + H<sub>2</sub>O  &rarr;  (<i>S</i>)-4-hydroxymandelonitrile + D-glucopyranose	CPD-648, Glucopyranose, CPD-1042, WATER	
UNDECAPRENOL-KINASE-RXN	di-<i>trans</i>,octa-<i>cis</i>-undecaprenol + ATP  &rarr;  <i>di-trans,octa-cis</i>-undecaprenyl phosphate + ADP + H<SUP>+</SUP>	CPD-9646, ADP, ATP, CPD-9647, PROTON	
UPPSYN-RXN	di-<i>trans</i>-poly-<i>cis</i>-polyisoprenyl<sub>n</sub>-PP + 3-methylbut-3-en-1-yl diphosphate  =  di-<i>trans</i>-poly-<i>cis</i>-polyisoprenyl<sub>n+1</sub>-PP + diphosphate	DELTA3-ISOPENTENYL-PP, PPI	
RXN-23441	di-homo-&gamma;-linolenate + 2 a ferrocytochrome <i>b<SUB>5</SUB></i> + dioxygen + 2 H<SUP>+</SUP>  &rarr;  arachidonate + 2 a ferricytochrome <i>b<sub>5</sub></i> + 2 H<sub>2</sub>O	ARACHIDONIC_ACID, CPD-8120, OXYGEN-MOLECULE, WATER, PROTON	
RXN-23446	di-homo-&gamma;-linolenate + 2 dioxygen  &rarr;  prostaglandin G<sub>1</sub>	CPD-8120, OXYGEN-MOLECULE, CPD-25999	
RXN-23445	di-homo-&gamma;-linolenate + a reduced two electron carrier + 2 dioxygen  &rarr;  prostaglandin H<sub>1</sub> + an oxidized electron carrier + H<sub>2</sub>O	Donor-H2, CPD-8120, OXYGEN-MOLECULE, WATER, CPD-24676	
RXN-23442	di-homo-&gamma;-linolenate + dioxygen  &rarr;  15(<i>S</i>)-HpETrE	CPD-25998, CPD-8120, OXYGEN-MOLECULE	
ACETOINDEHYDROG-A-RXN	diacetyl + NADPH + H<SUP>+</SUP>  &rarr;  acetoin + NADP<sup>+</sup>	ACETOIN, DIACETYL, PROTON, NADP, NADPH	
RXN-19200	diadinoxanthin + L-ascorbate  &rarr;  diatoxanthin + dehydroascorbate + H<sub>2</sub>O	L-DEHYDRO-ASCORBATE, CPD-20680, CPD-20693, WATER, ASCORBATE	
RXN-11611	diaminobutyryl-citryl-ethanolamine + ATP + 2-oxoglutarate  &rarr;  &alpha;-ketoglutaryl-diaminobutyryl-citryl-ethanolamine + AMP + diphosphate + H<SUP>+</SUP>	CPD-12579, 2-KETOGLUTARATE, AMP, ATP, CPD-12578, PPI, PROTON	
RXN-11612	diaminobutyryl-citryl-ethanolamine + ATP + 2-oxoglutarate  &rarr;  diaminobutyryl-citryl-ethanolamino-&alpha;-ketoglutarate + AMP + diphosphate + H<SUP>+</SUP>	2-KETOGLUTARATE, AMP, ATP, CPD-12578, CPD-12580, PPI, PROTON	
RXN-11614	diaminobutyryl-citryl-ethanolamino-&alpha;-ketoglutarate + ATP + 2-oxoglutarate  &rarr;  achromobactin + AMP + diphosphate + H<SUP>+</SUP>	2-KETOGLUTARATE, CPD-9986, AMP, ATP, CPD-12580, PPI, PROTON	
RXN-19202	diatoxanthin + NADPH + dioxygen + H<SUP>+</SUP>  &rarr;  diadinoxanthin + NADP<sup>+</sup> + H<sub>2</sub>O	CPD-20680, CPD-20693, OXYGEN-MOLECULE, WATER, PROTON, NADP, NADPH	
RXN-20731	diazinon + H<sub>2</sub>O  &rarr;  2-isopropyl-6-methylpyrimidin-4-ol + diethylthiophosphate + H<SUP>+</SUP>	CPD-22344, CPD-8965, DIETHYLTHIOPHOSPHATE, WATER, PROTON	
R606-RXN	dibenzofuran + NADH + H<SUP>+</SUP> + dioxygen  &rarr;  2,2',3-trihydroxybiphenyl + NAD<sup>+</sup>	CPD-927, CPD-926, OXYGEN-MOLECULE, PROTON, NAD, NADH	
RXN-17496	dibenzothiophene + 2 FMNH<SUB>2</SUB> + 2 dioxygen  =  dibenzothiophene-5,5-dioxide + 2 FMN + 2 H<sub>2</sub>O + 2 H<SUP>+</SUP>	CPD-942, CPD-944, OXYGEN-MOLECULE, FMN, FMNH2, WATER, PROTON	
RXN-621	dibenzothiophene + FMNH<SUB>2</SUB> + dioxygen  &rarr;  dibenzothiophene-5-oxide + FMN + H<sub>2</sub>O + H<SUP>+</SUP>	CPD-942, CPD-943, OXYGEN-MOLECULE, FMN, FMNH2, WATER, PROTON	
RXN-623	dibenzothiophene-5,5-dioxide + FMN-<i>N</i><sup>5</sup>-peroxide  &rarr;  2'-hydroxybiphenyl-2-sulfinate + FMN-<i>N</i><sup>5</sup>-oxide	CPD-945, CPD-944, CPD-22329, CPD-24463	
RXN-20709	dibenzothiophene-5,5-dioxide + FMNH<SUB>2</SUB> + NADH + dioxygen  &rarr;  2'-hydroxybiphenyl-2-sulfinate + FMN + NAD<sup>+</sup> + H<sub>2</sub>O + H<SUP>+</SUP>	CPD-945, CPD-944, OXYGEN-MOLECULE, FMN, FMNH2, WATER, PROTON, NAD, NADH	
RXN-622	dibenzothiophene-5-oxide + FMNH<SUB>2</SUB> + dioxygen  &rarr;  dibenzothiophene-5,5-dioxide + FMN + H<sub>2</sub>O + H<SUP>+</SUP>	CPD-944, CPD-943, OXYGEN-MOLECULE, FMN, FMNH2, WATER, PROTON	
RXN-6685	DIBOA-&beta;-D-glucoside + 2-oxoglutarate + dioxygen  &rarr;  TRIBOA-&beta;-D-glucoside + succinate + CO<SUB>2</SUB>	2-KETOGLUTARATE, CARBON-DIOXIDE, CPD-13811, OXYGEN-MOLECULE, SUC, CPD-13812	
RXN-12795	DIBOA-&beta;-D-glucoside + <i>S</i>-adenosyl-L-methionine  &rarr;  4-<i>O</i>-methyl-DIBOA-glucoside + <i>S</i>-adenosyl-L-homocysteine + H<SUP>+</SUP>	CPD-6627, ADENOSYL-HOMO-CYS, S-ADENOSYLMETHIONINE, CPD-13811, PROTON	
RXN-13137	DIBOA-&beta;-D-glucoside + H<sub>2</sub>O  &rarr;  DIBOA + D-glucopyranose + H<SUP>+</SUP>	Glucopyranose, CPD-6365, CPD-13811, WATER, PROTON	
RXN-10846	dichloro-arcyriaflavin A + D-glucopyranose  &rarr;  4'-<i>O</i>-demethylrebeccamycin + H<sub>2</sub>O	CPD-11756, Glucopyranose, CPD-11755, WATER	
RXN-20204	dichloroacetyl-[acp] + (1<i>R</i>,2<i>R</i>)-2-amino-1-(4-aminophenyl)propane-1,3-diol  &rarr;  &alpha;-<i>N</i>-dichloroacetyl-<i>p</i>-aminophenylserinol + a soluble <i>holo</i>-[acyl-carrier protein] + H<SUP>+</SUP>	CPD-21781, CPD-21795, CPD-21788, PROTON	
RXN-8408	dichlorocarbene + 2 H<sub>2</sub>O  &rarr;  formate + 2 chloride + 3 H<SUP>+</SUP>	CL-, CPD-8225, FORMATE, WATER, PROTON	
RXN-8407	dichlorocarbene + H<sub>2</sub>O  &rarr;  carbon monoxide + 2 chloride + 2 H<SUP>+</SUP>	CARBON-MONOXIDE, CL-, CPD-8225, WATER, PROTON	
RXN-10845	dichlorochromopyrrolate + 4 NADH + 4 dioxygen + 6 H<SUP>+</SUP>  &rarr;  dichloro-arcyriaflavin A + 2 CO<SUB>2</SUB> + 4 NAD<sup>+</sup> + 6 H<sub>2</sub>O	CARBON-DIOXIDE, CPD-11755, CPD-11754, OXYGEN-MOLECULE, WATER, PROTON, NAD, NADH	
R527-RXN	dichloromethane + a reduced two electron carrier  &rarr;  methyl chloride + chloride + an oxidized electron carrier + H<SUP>+</SUP>	Donor-H2, CL-, CPD-681, PROTON, CPD-845	
